Row_ID,Order_ID,Order_Date,Ship_Date,Customer_ID,Region,Category,Sub_Category,Sales,Profit
3854,US-2017-131849,6/6/2017,6/10/2017,GH-14410,West,Furniture,Furnishings,4.95,2.178
3855,US-2017-131849,6/6/2017,6/10/2017,GH-14410,West,Office Supplies,Storage,26.4,0
3856,US-2017-105389,10/23/2017,10/28/2017,DM-13015,Central,Office Supplies,Binders,3.564,-6.237
3857,US-2017-105389,10/23/2017,10/28/2017,DM-13015,Central,Technology,Phones,823.96,51.4975
3858,US-2017-105389,10/23/2017,10/28/2017,DM-13015,Central,Office Supplies,Art,10.272,0.8988
3859,CA-2014-140816,12/20/2014,12/20/2014,TC-21295,West,Technology,Accessories,447.944,89.5888
3860,CA-2017-154039,2/17/2017,2/22/2017,JK-16120,Central,Furniture,Tables,480.96,-269.3376
3861,CA-2017-154039,2/17/2017,2/22/2017,JK-16120,Central,Technology,Phones,124.792,10.9193
3862,CA-2014-135755,5/3/2014,5/10/2014,NC-18415,East,Office Supplies,Binders,40.176,14.5638
3863,CA-2014-135755,5/3/2014,5/10/2014,NC-18415,East,Office Supplies,Binders,10.896,3.9498
3864,CA-2017-123246,10/17/2017,10/19/2017,AJ-10960,West,Office Supplies,Art,10.64,2.7664
3865,CA-2015-157133,11/28/2015,12/3/2015,LC-16885,Central,Furniture,Furnishings,151.96,-182.352
3866,CA-2014-124709,7/27/2014,7/29/2014,GW-14605,West,Technology,Accessories,238,38.08
3867,CA-2017-146360,4/23/2017,4/25/2017,SC-20305,Central,Technology,Accessories,155.34,55.9224
3868,CA-2015-132486,10/23/2015,10/27/2015,JF-15355,West,Technology,Accessories,148.32,63.7776
3869,CA-2015-132486,10/23/2015,10/27/2015,JF-15355,West,Furniture,Chairs,240.784,27.0882
3870,CA-2015-132486,10/23/2015,10/27/2015,JF-15355,West,Furniture,Chairs,191.968,16.7972
3871,CA-2015-132486,10/23/2015,10/27/2015,JF-15355,West,Office Supplies,Paper,11.56,5.6644
3872,CA-2015-132486,10/23/2015,10/27/2015,JF-15355,West,Office Supplies,Envelopes,11.8,5.664
3873,CA-2015-132486,10/23/2015,10/27/2015,JF-15355,West,Furniture,Chairs,842.352,42.1176
3874,CA-2016-136231,9/5/2016,9/7/2016,DM-13015,South,Office Supplies,Envelopes,23.472,7.6284
3875,CA-2016-136231,9/5/2016,9/7/2016,DM-13015,South,Office Supplies,Binders,86.058,-63.1092
3876,CA-2016-136231,9/5/2016,9/7/2016,DM-13015,South,Technology,Phones,108.784,6.799
3877,CA-2016-136231,9/5/2016,9/7/2016,DM-13015,South,Office Supplies,Paper,10.272,3.21
3878,CA-2016-140641,10/28/2016,11/2/2016,EP-13915,South,Office Supplies,Binders,38.19,-26.733
3879,CA-2014-151001,4/5/2014,4/7/2014,JG-15805,Central,Office Supplies,Storage,49.632,3.7224
3880,CA-2014-151001,4/5/2014,4/7/2014,JG-15805,Central,Office Supplies,Storage,52.096,3.9072
3881,CA-2015-129896,6/15/2015,6/20/2015,PF-19120,West,Office Supplies,Paper,9.568,2.99
3882,CA-2015-129896,6/15/2015,6/20/2015,PF-19120,West,Office Supplies,Storage,82.368,-19.5624
3883,CA-2015-129896,6/15/2015,6/20/2015,PF-19120,West,Furniture,Furnishings,364.704,-36.4704
3884,CA-2015-129896,6/15/2015,6/20/2015,PF-19120,West,Furniture,Furnishings,40.256,11.0704
3885,CA-2014-152849,7/5/2014,7/12/2014,DW-13195,South,Office Supplies,Art,4.368,0.3822
3886,US-2017-127341,1/29/2017,2/2/2017,CK-12595,Central,Office Supplies,Binders,12.128,-20.6176
3887,CA-2016-167759,3/3/2016,3/8/2016,CC-12670,Central,Technology,Phones,134.85,37.758
3888,CA-2014-100895,6/2/2014,6/6/2014,SV-20785,South,Office Supplies,Art,8.56,2.6536
3889,CA-2014-100895,6/2/2014,6/6/2014,SV-20785,South,Technology,Phones,239.97,67.1916
3890,CA-2014-100895,6/2/2014,6/6/2014,SV-20785,South,Office Supplies,Storage,356.94,107.082
3891,US-2016-163881,11/24/2016,11/30/2016,SP-20860,West,Technology,Accessories,659.9,217.767
3892,US-2016-163881,11/24/2016,11/30/2016,SP-20860,West,Furniture,Chairs,1684.752,210.594
3893,US-2016-163881,11/24/2016,11/30/2016,SP-20860,West,Technology,Accessories,559.92,190.3728
3894,US-2016-144547,11/10/2016,11/14/2016,MS-17770,Central,Technology,Accessories,279.944,48.9902
3895,US-2014-112200,11/22/2014,11/28/2014,TC-21475,Central,Office Supplies,Binders,9.98,-16.467
3896,CA-2017-110212,5/1/2017,5/5/2017,SJ-20125,South,Technology,Accessories,48.9,18.093
3897,CA-2017-134285,12/7/2017,12/12/2017,DS-13180,Central,Office Supplies,Fasteners,3.552,1.2432
3898,CA-2017-134285,12/7/2017,12/12/2017,DS-13180,Central,Office Supplies,Paper,15.552,5.4432
3899,CA-2017-102267,11/30/2017,12/4/2017,SC-20800,Central,Office Supplies,Fasteners,2.368,0.8288
3900,CA-2017-157980,12/7/2017,12/9/2017,SH-20395,East,Technology,Accessories,127.984,25.5968
3901,CA-2015-121097,1/3/2015,1/8/2015,SF-20965,Central,Office Supplies,Paper,10.368,3.6288
3902,CA-2015-151043,11/14/2015,11/20/2015,MG-17680,East,Technology,Accessories,47.984,-1.1996
3903,US-2015-119312,10/2/2015,10/7/2015,CS-12400,West,Office Supplies,Storage,270.34,75.6952
3904,CA-2015-167010,4/5/2015,4/10/2015,VT-21700,East,Office Supplies,Appliances,98.112,18.396
3905,CA-2015-167010,4/5/2015,4/10/2015,VT-21700,East,Office Supplies,Storage,563.808,21.1428
3906,CA-2015-167010,4/5/2015,4/10/2015,VT-21700,East,Office Supplies,Binders,10.428,-6.952
3907,CA-2015-167010,4/5/2015,4/10/2015,VT-21700,East,Furniture,Furnishings,547.136,-68.392
3908,CA-2015-167010,4/5/2015,4/10/2015,VT-21700,East,Technology,Phones,14.85,-3.2175
3909,CA-2015-167010,4/5/2015,4/10/2015,VT-21700,East,Technology,Phones,41.988,-9.7972
3910,CA-2015-167010,4/5/2015,4/10/2015,VT-21700,East,Furniture,Furnishings,7.584,2.37
3911,CA-2015-167010,4/5/2015,4/10/2015,VT-21700,East,Furniture,Bookcases,352.45,-211.47
3912,CA-2017-126788,6/5/2017,6/6/2017,AB-10105,Central,Technology,Phones,470.376,52.9173
3913,CA-2017-148068,9/18/2017,9/25/2017,MM-18280,East,Office Supplies,Paper,19.44,9.3312
3914,CA-2017-148068,9/18/2017,9/25/2017,MM-18280,East,Furniture,Furnishings,9.82,3.2406
3915,US-2017-142573,7/18/2017,7/23/2017,ML-17410,West,Furniture,Tables,801.6,-448.896
3916,US-2017-142573,7/18/2017,7/23/2017,ML-17410,West,Furniture,Chairs,161.568,10.098
3917,US-2017-142573,7/18/2017,7/23/2017,ML-17410,West,Office Supplies,Paper,16.096,5.2312
3918,US-2017-142573,7/18/2017,7/23/2017,ML-17410,West,Office Supplies,Binders,7.656,-6.1248
3919,US-2017-142573,7/18/2017,7/23/2017,ML-17410,West,Furniture,Chairs,311.976,-42.8967
3920,US-2015-148817,12/1/2015,12/7/2015,KD-16495,South,Office Supplies,Storage,61.68,16.6536
3921,US-2015-148817,12/1/2015,12/7/2015,KD-16495,South,Office Supplies,Binders,63.96,30.7008
3922,CA-2016-110044,6/28/2016,7/2/2016,RF-19735,Central,Technology,Phones,359.976,35.9976
3923,CA-2017-146920,8/28/2017,9/1/2017,SC-20305,Central,Office Supplies,Paper,25.344,7.92
3924,CA-2017-146920,8/28/2017,9/1/2017,SC-20305,Central,Office Supplies,Paper,26.72,9.352
3925,CA-2014-103940,9/17/2014,9/21/2014,BN-11515,West,Office Supplies,Storage,30.28,1.2112
3926,CA-2014-103940,9/17/2014,9/21/2014,BN-11515,West,Office Supplies,Storage,57.93,16.2204
3927,CA-2014-103940,9/17/2014,9/21/2014,BN-11515,West,Furniture,Furnishings,35.34,13.4292
3928,CA-2014-103940,9/17/2014,9/21/2014,BN-11515,West,Office Supplies,Binders,137.24,46.3185
3929,CA-2016-162082,3/14/2016,3/17/2016,JS-15880,Central,Furniture,Bookcases,241.332,-14.196
3930,CA-2016-162082,3/14/2016,3/17/2016,JS-15880,Central,Office Supplies,Paper,5.184,1.8792
3931,CA-2016-162082,3/14/2016,3/17/2016,JS-15880,Central,Office Supplies,Art,145.544,16.3737
3932,CA-2016-132094,8/26/2016,9/2/2016,VG-21805,East,Office Supplies,Art,5.472,1.6416
3933,CA-2016-132094,8/26/2016,9/2/2016,VG-21805,East,Technology,Accessories,47.984,13.1956
3934,CA-2017-123001,9/2/2017,9/8/2017,AW-10840,West,Office Supplies,Art,9.4,2.726
3935,CA-2017-123001,9/2/2017,9/8/2017,AW-10840,West,Office Supplies,Labels,74,37
3936,CA-2017-123001,9/2/2017,9/8/2017,AW-10840,West,Technology,Phones,201.584,12.599
3937,CA-2015-118955,6/16/2015,6/20/2015,LS-17230,Central,Office Supplies,Envelopes,28.752,9.3444
3938,CA-2015-118955,6/16/2015,6/20/2015,LS-17230,Central,Office Supplies,Paper,27.216,9.8658
3939,CA-2015-118955,6/16/2015,6/20/2015,LS-17230,Central,Furniture,Chairs,197.372,-25.3764
3940,US-2016-143448,12/10/2016,12/10/2016,MH-17455,Central,Furniture,Chairs,1424.9,356.225
3941,CA-2017-117863,5/18/2017,5/23/2017,TS-21340,East,Furniture,Furnishings,14.56,6.2608
3942,CA-2017-117863,5/18/2017,5/23/2017,TS-21340,East,Office Supplies,Binders,3.048,1.0287
3943,CA-2017-160458,5/27/2017,5/29/2017,EH-13945,South,Office Supplies,Paper,25.92,9.072
3944,US-2016-142685,6/23/2016,6/30/2016,MG-17695,East,Office Supplies,Supplies,835.17,16.7034
3945,CA-2016-133144,5/16/2016,5/21/2016,DO-13435,West,Office Supplies,Paper,17.34,8.4966
3946,CA-2017-167871,11/18/2017,11/23/2017,AF-10870,South,Office Supplies,Paper,44.384,15.5344
3947,CA-2017-167871,11/18/2017,11/23/2017,AF-10870,South,Office Supplies,Supplies,2.944,-0.6624
3948,CA-2016-119963,11/18/2016,11/22/2016,SN-20710,Central,Office Supplies,Art,6.368,1.0348
3949,CA-2016-119963,11/18/2016,11/22/2016,SN-20710,Central,Office Supplies,Labels,48.848,15.8756
3950,CA-2016-119963,11/18/2016,11/22/2016,SN-20710,Central,Office Supplies,Paper,19.648,6.6312
3951,CA-2016-119963,11/18/2016,11/22/2016,SN-20710,Central,Furniture,Chairs,255.108,-18.222
3952,CA-2014-121167,11/28/2014,11/30/2014,MO-17500,East,Office Supplies,Binders,17.248,6.0368
3953,US-2016-151862,3/1/2016,3/8/2016,ON-18715,West,Technology,Phones,159.984,13.9986
3954,CA-2017-152961,1/15/2017,1/19/2017,SC-20095,East,Office Supplies,Paper,12.7,5.842
3955,CA-2014-133228,4/4/2014,4/9/2014,MS-17710,Central,Furniture,Furnishings,5.47,2.3521
3956,CA-2014-133228,4/4/2014,4/9/2014,MS-17710,Central,Office Supplies,Art,79.36,23.808
3957,CA-2016-114951,6/26/2016,7/3/2016,DN-13690,West,Furniture,Furnishings,22.14,6.4206
3958,CA-2016-156573,5/29/2016,6/2/2016,RB-19360,South,Office Supplies,Binders,11.277,-8.6457
3959,CA-2016-156573,5/29/2016,6/2/2016,RB-19360,South,Office Supplies,Art,4.448,0.3336
3960,CA-2016-156573,5/29/2016,6/2/2016,RB-19360,South,Furniture,Furnishings,44.76,14.547
3961,CA-2015-113901,10/19/2015,10/24/2015,NH-18610,Central,Office Supplies,Binders,38.28,17.6088
3962,CA-2015-113901,10/19/2015,10/24/2015,NH-18610,Central,Technology,Phones,149.95,44.985
3963,CA-2017-134838,2/19/2017,2/20/2017,ED-13885,West,Office Supplies,Art,12.84,3.4668
3964,CA-2017-134838,2/19/2017,2/20/2017,ED-13885,West,Furniture,Furnishings,44.67,12.0609
3965,CA-2016-120257,9/22/2016,9/28/2016,PW-19240,East,Office Supplies,Art,7.872,0.8856
3966,CA-2014-164910,11/12/2014,11/17/2014,DM-13345,South,Office Supplies,Art,7.872,0.8856
3967,CA-2016-149902,4/1/2016,4/6/2016,DW-13540,East,Office Supplies,Art,88.04,22.8904
3968,CA-2016-146010,5/20/2016,5/23/2016,EH-14125,West,Office Supplies,Binders,40.635,-32.508
3969,US-2015-163685,6/1/2015,6/5/2015,KE-16420,Central,Office Supplies,Binders,5.728,-9.1648
3970,US-2015-163685,6/1/2015,6/5/2015,KE-16420,Central,Office Supplies,Paper,42.24,13.2
3971,CA-2014-135090,11/22/2014,11/26/2014,SP-20920,West,Office Supplies,Paper,53.82,24.219
3972,CA-2015-132374,2/22/2015,2/24/2015,PS-19045,Central,Office Supplies,Art,79.36,20.6336
3973,CA-2016-167556,3/29/2016,4/2/2016,JM-15250,East,Office Supplies,Paper,13.48,6.74
3974,CA-2016-167556,3/29/2016,4/2/2016,JM-15250,East,Office Supplies,Binders,29.8,9.3125
3975,CA-2016-167556,3/29/2016,4/2/2016,JM-15250,East,Furniture,Furnishings,414,124.2
3976,CA-2016-167556,3/29/2016,4/2/2016,JM-15250,East,Office Supplies,Binders,41.328,14.9814
3977,US-2016-116400,10/22/2016,10/24/2016,EB-13930,South,Furniture,Furnishings,39.92,11.1776
3978,CA-2017-101308,10/2/2017,10/7/2017,FG-14260,West,Office Supplies,Fasteners,8.94,4.1124
3979,CA-2017-101308,10/2/2017,10/7/2017,FG-14260,West,Technology,Phones,84.784,-20.1362
3980,CA-2014-114517,12/23/2014,12/27/2014,TH-21235,East,Furniture,Tables,53.316,-19.5492
3981,CA-2014-114517,12/23/2014,12/27/2014,TH-21235,East,Office Supplies,Appliances,56.52,15.8256
3982,CA-2017-119564,12/15/2017,12/20/2017,PL-18925,West,Furniture,Furnishings,22.77,9.7911
3983,CA-2016-135265,7/7/2016,7/9/2016,CC-12370,West,Furniture,Chairs,287.968,-3.5996
3984,CA-2016-135265,7/7/2016,7/9/2016,CC-12370,West,Technology,Copiers,2799.96,944.9865
3985,CA-2016-135265,7/7/2016,7/9/2016,CC-12370,West,Office Supplies,Paper,48.94,24.47
3986,CA-2016-108735,4/17/2016,4/21/2016,JM-15535,West,Furniture,Bookcases,257.499,24.2352
3987,CA-2017-112333,4/8/2017,4/14/2017,KF-16285,East,Office Supplies,Storage,2591.56,621.9744
3988,CA-2017-112333,4/8/2017,4/14/2017,KF-16285,East,Office Supplies,Appliances,41.95,10.4875
3989,US-2016-159415,4/17/2016,4/22/2016,CS-12175,South,Furniture,Furnishings,79.12,13.846
3990,CA-2014-122588,11/25/2014,11/27/2014,AR-10540,East,Furniture,Furnishings,52.96,20.1248
3991,CA-2014-137589,11/3/2014,11/8/2014,MS-17770,East,Office Supplies,Supplies,286.344,-64.4274
3992,CA-2015-161998,5/1/2015,5/5/2015,DB-13120,South,Furniture,Furnishings,63.552,14.2992
3993,CA-2015-161998,5/1/2015,5/5/2015,DB-13120,South,Office Supplies,Supplies,41.376,4.6548
3994,CA-2015-161998,5/1/2015,5/5/2015,DB-13120,South,Office Supplies,Art,172.704,10.794
3995,CA-2015-105627,3/8/2015,3/12/2015,DK-12895,Central,Furniture,Bookcases,512.94,97.4586
3996,CA-2015-105627,3/8/2015,3/12/2015,DK-12895,Central,Furniture,Chairs,860.93,189.4046
3997,CA-2015-105627,3/8/2015,3/12/2015,DK-12895,Central,Technology,Phones,769.95,223.2855
3998,CA-2015-105627,3/8/2015,3/12/2015,DK-12895,Central,Office Supplies,Art,14.98,4.494
3999,CA-2015-105627,3/8/2015,3/12/2015,DK-12895,Central,Furniture,Furnishings,373.08,82.0776
4000,US-2015-149629,7/17/2015,7/20/2015,MP-17965,South,Furniture,Bookcases,231.92,5.798
4001,CA-2014-116834,10/11/2014,10/16/2014,Dp-13240,West,Furniture,Furnishings,63.47,19.041
4002,CA-2014-116834,10/11/2014,10/16/2014,Dp-13240,West,Technology,Accessories,345,58.65
4003,CA-2016-145730,3/3/2016,3/8/2016,CC-12220,Central,Furniture,Tables,637.896,-127.5792
4004,CA-2016-145730,3/3/2016,3/8/2016,CC-12220,Central,Technology,Machines,287.91,33.5895
4005,CA-2016-145730,3/3/2016,3/8/2016,CC-12220,Central,Office Supplies,Envelopes,36.6,11.895
4006,US-2015-168732,12/10/2015,12/16/2015,KM-16660,South,Office Supplies,Art,1.78,0.4984
4007,US-2015-168732,12/10/2015,12/16/2015,KM-16660,South,Office Supplies,Paper,25.92,12.4416
4008,US-2015-168732,12/10/2015,12/16/2015,KM-16660,South,Technology,Accessories,101.94,21.4074
4009,CA-2015-107468,12/18/2015,12/22/2015,MK-17905,West,Office Supplies,Art,6.848,0.5992
4010,CA-2017-144463,1/1/2017,1/5/2017,SC-20725,West,Furniture,Furnishings,474.43,199.2606
4011,CA-2017-100811,11/21/2017,11/24/2017,CC-12475,East,Office Supplies,Paper,8.448,2.64
4012,CA-2017-100811,11/21/2017,11/24/2017,CC-12475,East,Office Supplies,Storage,39.296,3.9296
4013,CA-2015-153612,12/22/2015,12/27/2015,BT-11305,Central,Office Supplies,Art,17.12,4.9648
4014,CA-2015-165624,8/23/2015,8/28/2015,FH-14350,South,Office Supplies,Appliances,542.94,152.0232
4015,CA-2015-165624,8/23/2015,8/28/2015,FH-14350,South,Office Supplies,Labels,8.64,4.2336
4016,CA-2015-165624,8/23/2015,8/28/2015,FH-14350,South,Office Supplies,Paper,193.8,94.962
4017,CA-2015-165624,8/23/2015,8/28/2015,FH-14350,South,Office Supplies,Paper,21.4,9.63
4018,CA-2015-165624,8/23/2015,8/28/2015,FH-14350,South,Office Supplies,Paper,97.88,48.94
4019,CA-2015-165624,8/23/2015,8/28/2015,FH-14350,South,Technology,Accessories,251.91,47.8629
4020,CA-2015-165624,8/23/2015,8/28/2015,FH-14350,South,Office Supplies,Appliances,25.86,6.7236
4021,CA-2014-154963,6/22/2014,6/27/2014,AA-10645,East,Furniture,Chairs,170.058,-4.8588
4022,CA-2014-154963,6/22/2014,6/27/2014,AA-10645,East,Technology,Phones,82.782,-15.1767
4023,CA-2014-154963,6/22/2014,6/27/2014,AA-10645,East,Furniture,Chairs,853.93,0
4024,CA-2017-130764,10/27/2017,10/28/2017,JO-15145,West,Furniture,Bookcases,556.665,6.549
4025,CA-2017-130764,10/27/2017,10/28/2017,JO-15145,West,Technology,Phones,95.84,34.742
4026,CA-2017-139311,8/11/2017,8/13/2017,SF-20965,Central,Office Supplies,Paper,29.664,10.0116
4027,CA-2017-139311,8/11/2017,8/13/2017,SF-20965,Central,Office Supplies,Art,9.184,2.87
4028,CA-2017-139311,8/11/2017,8/13/2017,SF-20965,Central,Technology,Phones,153.584,13.4386
4029,CA-2017-139311,8/11/2017,8/13/2017,SF-20965,Central,Office Supplies,Binders,12.864,-22.512
4030,CA-2017-124296,12/24/2017,12/28/2017,CS-12355,South,Technology,Machines,479.97,239.985
4031,CA-2017-124296,12/24/2017,12/28/2017,CS-12355,South,Furniture,Chairs,232.88,60.5488
4032,CA-2016-169957,9/26/2016,9/30/2016,SN-20710,West,Office Supplies,Appliances,236.88,66.3264
4033,CA-2016-169957,9/26/2016,9/30/2016,SN-20710,West,Office Supplies,Paper,29.9,14.651
4034,CA-2016-169957,9/26/2016,9/30/2016,SN-20710,West,Technology,Accessories,100,21
4035,US-2016-108777,12/12/2016,12/12/2016,JM-15655,East,Office Supplies,Binders,18.693,-14.3313
4036,US-2016-108777,12/12/2016,12/12/2016,JM-15655,East,Technology,Accessories,383.952,76.7904
4037,CA-2015-148859,12/28/2015,1/1/2016,FH-14350,Central,Office Supplies,Storage,24.816,1.551
4038,CA-2014-110786,12/29/2014,1/2/2015,AJ-10795,West,Furniture,Furnishings,24.9,8.217
4039,CA-2014-110786,12/29/2014,1/2/2015,AJ-10795,West,Office Supplies,Paper,21.12,9.504
4040,CA-2014-110786,12/29/2014,1/2/2015,AJ-10795,West,Technology,Machines,767.952,287.982
4041,CA-2014-110786,12/29/2014,1/2/2015,AJ-10795,West,Office Supplies,Binders,14.352,4.6644
4042,CA-2014-110786,12/29/2014,1/2/2015,AJ-10795,West,Technology,Phones,191.976,19.1976
4043,CA-2014-110786,12/29/2014,1/2/2015,AJ-10795,West,Office Supplies,Labels,274.77,126.3942
4044,CA-2014-110786,12/29/2014,1/2/2015,AJ-10795,West,Furniture,Furnishings,70.56,23.9904
4045,CA-2015-137750,6/25/2015,6/30/2015,JF-15565,West,Furniture,Furnishings,204.85,57.358
4046,CA-2015-136378,4/2/2015,4/7/2015,CS-11845,Central,Office Supplies,Binders,9.156,-13.734
4047,CA-2017-100356,10/21/2017,10/25/2017,SP-20920,Central,Office Supplies,Appliances,23.992,-62.3792
4048,US-2015-166520,7/16/2015,7/19/2015,KE-16420,East,Office Supplies,Paper,80.88,39.6312
4049,US-2015-166520,7/16/2015,7/19/2015,KE-16420,East,Technology,Accessories,599.9,191.968
4050,CA-2017-136350,6/24/2017,6/26/2017,GA-14515,East,Furniture,Furnishings,276.69,49.8042
4051,CA-2017-136350,6/24/2017,6/26/2017,GA-14515,East,Furniture,Chairs,172.764,32.6332
4052,CA-2014-122931,9/29/2014,10/3/2014,SM-20950,East,Office Supplies,Art,4.224,1.4784
4053,CA-2014-122931,9/29/2014,10/3/2014,SM-20950,East,Furniture,Tables,409.272,-81.8544
4054,CA-2014-122931,9/29/2014,10/3/2014,SM-20950,East,Office Supplies,Labels,55.44,18.018
4055,CA-2014-122931,9/29/2014,10/3/2014,SM-20950,East,Office Supplies,Paper,20.928,6.8016
4056,CA-2014-122931,9/29/2014,10/3/2014,SM-20950,East,Office Supplies,Storage,1801.632,-337.806
4057,CA-2014-122931,9/29/2014,10/3/2014,SM-20950,East,Furniture,Tables,67.176,-20.1528
4058,CA-2014-163034,11/24/2014,11/28/2014,DK-12985,Central,Office Supplies,Storage,646.2,-8.0775
4059,CA-2015-124058,11/20/2015,11/24/2015,LC-16885,West,Technology,Phones,72.744,-15.4581
4060,CA-2015-124058,11/20/2015,11/24/2015,LC-16885,West,Furniture,Chairs,572.16,35.76
4061,CA-2016-129196,11/1/2016,11/7/2016,XP-21865,Central,Technology,Accessories,68.112,17.8794
4062,US-2015-138716,9/17/2015,9/20/2015,CS-11845,West,Office Supplies,Binders,25.032,7.8225
4063,US-2016-122182,3/10/2016,3/14/2016,BD-11770,East,Technology,Accessories,39.992,7.4985
4064,US-2014-130358,6/23/2014,6/26/2014,DL-13330,South,Office Supplies,Art,20.016,1.7514
4065,US-2014-130358,6/23/2014,6/26/2014,DL-13330,South,Office Supplies,Supplies,3.104,0.3492
4066,CA-2014-102673,11/1/2014,11/5/2014,KH-16630,South,Office Supplies,Fasteners,7.52,1.41
4067,CA-2014-102673,11/1/2014,11/5/2014,KH-16630,South,Office Supplies,Art,10.272,0.8988
4068,CA-2014-102673,11/1/2014,11/5/2014,KH-16630,South,Office Supplies,Labels,47.808,15.5376
4069,CA-2014-102673,11/1/2014,11/5/2014,KH-16630,South,Technology,Phones,978.84,110.1195
4070,CA-2016-145303,8/28/2016,8/31/2016,TP-21415,Central,Office Supplies,Binders,13.14,-21.681
4071,CA-2016-145303,8/28/2016,8/31/2016,TP-21415,Central,Office Supplies,Binders,10.024,-16.5396
4072,CA-2016-145303,8/28/2016,8/31/2016,TP-21415,Central,Furniture,Bookcases,156.3728,-52.8908
4073,CA-2015-156104,12/6/2015,12/8/2015,NP-18685,Central,Technology,Copiers,999.98,449.991
4074,US-2015-164308,9/24/2015,9/27/2015,SC-20680,Central,Technology,Phones,821.94,213.7044
4075,CA-2017-108112,11/15/2017,11/20/2017,DK-12895,South,Furniture,Furnishings,220.064,55.016
4076,CA-2017-108112,11/15/2017,11/20/2017,DK-12895,South,Furniture,Furnishings,339.136,0
4077,CA-2015-100685,12/19/2015,12/21/2015,SM-20950,Central,Office Supplies,Binders,7.04,3.3088
4078,CA-2015-100685,12/19/2015,12/21/2015,SM-20950,Central,Office Supplies,Fasteners,5.04,0.2016
4079,CA-2015-100685,12/19/2015,12/21/2015,SM-20950,Central,Office Supplies,Paper,116.28,56.9772
4080,CA-2015-165414,12/21/2015,12/24/2015,LS-17245,South,Technology,Phones,47.976,4.7976
4081,CA-2016-140417,9/25/2016,9/29/2016,KE-16420,West,Office Supplies,Paper,60.048,22.518
4082,CA-2016-140417,9/25/2016,9/29/2016,KE-16420,West,Office Supplies,Binders,5.022,-3.5154
4083,US-2017-151316,6/24/2017,6/30/2017,MC-17635,Central,Office Supplies,Binders,182.994,-320.2395
4084,US-2017-151316,6/24/2017,6/30/2017,MC-17635,Central,Office Supplies,Paper,10.272,3.21
4085,CA-2017-163692,9/7/2017,9/9/2017,Dp-13240,West,Office Supplies,Binders,7.857,-6.0237
4086,CA-2016-111913,8/4/2016,8/6/2016,LC-16930,West,Technology,Phones,302.384,30.2384
4087,CA-2016-111913,8/4/2016,8/6/2016,LC-16930,West,Office Supplies,Binders,20.952,7.0713
4088,CA-2016-111913,8/4/2016,8/6/2016,LC-16930,West,Office Supplies,Binders,11.784,3.9771
4089,US-2014-156559,8/19/2014,8/26/2014,LH-16900,South,Furniture,Bookcases,638.82,172.4814
4090,CA-2016-161473,4/1/2016,4/5/2016,TB-21175,East,Office Supplies,Labels,20.7,9.936
4091,CA-2016-161473,4/1/2016,4/5/2016,TB-21175,East,Office Supplies,Supplies,10.95,3.285
4092,CA-2016-161473,4/1/2016,4/5/2016,TB-21175,East,Office Supplies,Binders,14.352,4.6644
4093,CA-2017-166576,5/16/2017,5/18/2017,JM-15865,East,Office Supplies,Storage,221.024,-55.256
4094,CA-2015-102491,8/24/2015,8/28/2015,KW-16435,South,Technology,Machines,3080,1416.8
4095,CA-2015-102491,8/24/2015,8/28/2015,KW-16435,South,Technology,Accessories,79.96,18.3908
4096,CA-2015-102491,8/24/2015,8/28/2015,KW-16435,South,Technology,Phones,587.97,170.5113
4097,CA-2014-116904,9/23/2014,9/28/2014,SC-20095,Central,Office Supplies,Paper,32.4,15.552
4098,CA-2014-116904,9/23/2014,9/28/2014,SC-20095,Central,Office Supplies,Storage,404.9,16.196
4099,CA-2014-116904,9/23/2014,9/28/2014,SC-20095,Central,Office Supplies,Binders,9449.95,4630.4755
4100,CA-2014-116904,9/23/2014,9/28/2014,SC-20095,Central,Office Supplies,Binders,12.94,6.47
4101,US-2017-102288,6/19/2017,6/23/2017,ZC-21910,Central,Office Supplies,Appliances,2.264,-5.2072
4102,US-2017-102288,6/19/2017,6/23/2017,ZC-21910,Central,Office Supplies,Appliances,0.444,-1.11
4103,US-2017-102288,6/19/2017,6/23/2017,ZC-21910,Central,Office Supplies,Paper,146.176,47.5072
4104,CA-2017-137456,12/21/2017,12/21/2017,RB-19465,Central,Furniture,Furnishings,15.92,7.0048
4105,US-2017-155999,8/7/2017,8/13/2017,JK-15370,West,Technology,Phones,159.96,17.9955
4106,US-2017-155999,8/7/2017,8/13/2017,JK-15370,West,Office Supplies,Binders,13.76,4.644
4107,US-2016-148334,8/22/2016,8/26/2016,DD-13570,Central,Office Supplies,Binders,4.312,-6.8992
4108,CA-2015-105599,9/7/2015,9/7/2015,MC-17275,East,Office Supplies,Storage,13.96,0.2792
4109,CA-2015-105599,9/7/2015,9/7/2015,MC-17275,East,Furniture,Tables,27.414,-14.1639
4110,CA-2015-153717,12/25/2015,1/1/2016,DL-13495,Central,Technology,Phones,73.98,19.9746
4111,CA-2015-153717,12/25/2015,1/1/2016,DL-13495,Central,Furniture,Bookcases,160.98,20.9274
4112,CA-2015-153717,12/25/2015,1/1/2016,DL-13495,Central,Office Supplies,Paper,17.34,8.4966
4113,CA-2015-153717,12/25/2015,1/1/2016,DL-13495,Central,Office Supplies,Art,3.28,0.9512
4114,CA-2015-116687,5/2/2015,5/7/2015,NC-18625,Central,Office Supplies,Labels,8.856,2.9889
